run_key,dataset_name,seed,setting_id,setting_name,model_name,variant,label_noise,missing_rate,imbalance_level,fit_eval_seconds,train_rows_after_corruption,n_label_flips_before_sampling,accuracy,balanced_accuracy,macro_f1,weighted_f1,mcc,minority_recall
breast_w__seed2__setting0__LightGBM__tuned,breast_w,2,0,clean,LightGBM,tuned,0.0,0.0,natural,0.0839,524,0,0.9771428571428571,0.9706521739130435,0.9744301578024547,0.9770476747098605,0.9491780410439988,0.95
breast_w__seed2__setting1__LogisticRegression__default,breast_w,2,1,noise_only,LogisticRegression,default,0.2,0.0,natural,0.0354,524,105,0.9657142857142857,0.9539855072463768,0.9613174182139699,0.9654161930023999,0.923908655523405,0.9166666666666666
breast_w__seed2__setting1__LogisticRegression__tuned,breast_w,2,1,noise_only,LogisticRegression,tuned,0.2,0.0,natural,0.0325,524,105,0.9657142857142857,0.9539855072463768,0.9613174182139699,0.9654161930023999,0.923908655523405,0.9166666666666666
breast_w__seed2__setting1__RandomForest__default,breast_w,2,1,noise_only,RandomForest,default,0.2,0.0,natural,0.6676,524,105,0.9257142857142857,0.927536231884058,0.9191111111111111,0.9263746031746031,0.8399906373297634,0.9333333333333333
breast_w__seed2__setting1__RandomForest__tuned,breast_w,2,1,noise_only,RandomForest,tuned,0.2,0.0,natural,0.6326,524,105,0.9542857142857143,0.9492753623188406,0.9492753623188406,0.9542857142857143,0.8985507246376812,0.9333333333333333
breast_w__seed2__setting1__XGBoost__default,breast_w,2,1,noise_only,XGBoost,default,0.2,0.0,natural,0.1316,524,105,0.92,0.9072463768115941,0.9105055523085914,0.9196668614845119,0.8213057106493108,0.8666666666666667
breast_w__seed2__setting1__XGBoost__tuned,breast_w,2,1,noise_only,XGBoost,tuned,0.2,0.0,natural,0.0707,524,105,0.92,0.9072463768115941,0.9105055523085914,0.9196668614845119,0.8213057106493108,0.8666666666666667
breast_w__seed2__setting1__LightGBM__default,breast_w,2,1,noise_only,LightGBM,default,0.2,0.0,natural,0.1273,524,105,0.9142857142857143,0.894927536231884,0.9028677150786308,0.9133342143517906,0.8076068411284698,0.8333333333333334
breast_w__seed2__setting1__LightGBM__tuned,breast_w,2,1,noise_only,LightGBM,tuned,0.2,0.0,natural,0.0835,524,105,0.9257142857142857,0.9115942028985508,0.9165474487362899,0.9252401389740444,0.8337682610130842,0.8666666666666667
breast_w__seed2__setting2__LogisticRegression__default,breast_w,2,2,missing_only,LogisticRegression,default,0.0,0.2,natural,0.0355,524,0,0.9657142857142857,0.9539855072463768,0.9613174182139699,0.9654161930023999,0.923908655523405,0.9166666666666666
breast_w__seed2__setting2__LogisticRegression__tuned,breast_w,2,2,missing_only,LogisticRegression,tuned,0.0,0.2,natural,0.0339,524,0,0.9657142857142857,0.9539855072463768,0.9613174182139699,0.9654161930023999,0.923908655523405,0.9166666666666666
breast_w__seed2__setting2__RandomForest__default,breast_w,2,2,missing_only,RandomForest,default,0.0,0.2,natural,0.6343,524,0,0.9714285714285714,0.9663043478260869,0.9681690858161447,0.9713703663283495,0.9364163877023256,0.95
breast_w__seed2__setting2__RandomForest__tuned,breast_w,2,2,missing_only,RandomForest,tuned,0.0,0.2,natural,0.6351,524,0,0.9657142857142857,0.9579710144927536,0.9616452367036821,0.9655715120647909,0.9236035749650612,0.9333333333333333
breast_w__seed2__setting2__XGBoost__default,breast_w,2,2,missing_only,XGBoost,default,0.0,0.2,natural,0.113,524,0,0.9657142857142857,0.9539855072463768,0.9613174182139699,0.9654161930023999,0.923908655523405,0.9166666666666666
breast_w__seed2__setting2__XGBoost__tuned,breast_w,2,2,missing_only,XGBoost,tuned,0.0,0.2,natural,0.0703,524,0,0.9714285714285714,0.9623188405797102,0.967902864898573,0.9712462072977095,0.936521391771739,0.9333333333333333
breast_w__seed2__setting2__LightGBM__default,breast_w,2,2,missing_only,LightGBM,default,0.0,0.2,natural,0.1721,524,0,0.9714285714285714,0.9623188405797102,0.967902864898573,0.9712462072977095,0.936521391771739,0.9333333333333333
breast_w__seed2__setting2__LightGBM__tuned,breast_w,2,2,missing_only,LightGBM,tuned,0.0,0.2,natural,0.0875,524,0,0.9714285714285714,0.9623188405797102,0.967902864898573,0.9712462072977095,0.936521391771739,0.9333333333333333
breast_w__seed2__setting3__LogisticRegression__default,breast_w,2,3,imbalance_only,LogisticRegression,default,0.0,0.0,0.8,0.0331,429,0,0.9542857142857143,0.9333333333333333,0.9474789915966386,0.953421368547419,0.9001655975324927,0.8666666666666667
breast_w__seed2__setting3__LogisticRegression__tuned,breast_w,2,3,imbalance_only,LogisticRegression,tuned,0.0,0.0,0.8,0.0327,429,0,0.9542857142857143,0.9333333333333333,0.9474789915966386,0.953421368547419,0.9001655975324927,0.8666666666666667
breast_w__seed2__setting3__RandomForest__default,breast_w,2,3,imbalance_only,RandomForest,default,0.0,0.0,0.8,0.5318,429,0,0.96,0.9416666666666667,0.9542586161831149,0.9593517792464807,0.9124967250483936,0.8833333333333333
breast_w__seed2__setting3__RandomForest__tuned,breast_w,2,3,imbalance_only,RandomForest,tuned,0.0,0.0,0.8,0.5263,429,0,0.96,0.9416666666666667,0.9542586161831149,0.9593517792464807,0.9124967250483936,0.8833333333333333
breast_w__seed2__setting3__XGBoost__default,breast_w,2,3,imbalance_only,XGBoost,default,0.0,0.0,0.8,0.102,429,0,0.9542857142857143,0.9333333333333333,0.9474789915966386,0.953421368547419,0.9001655975324927,0.8666666666666667
breast_w__seed2__setting3__XGBoost__tuned,breast_w,2,3,imbalance_only,XGBoost,tuned,0.0,0.0,0.8,0.0672,429,0,0.9542857142857143,0.9333333333333333,0.9474789915966386,0.953421368547419,0.9001655975324927,0.8666666666666667
breast_w__seed2__setting3__LightGBM__default,breast_w,2,3,imbalance_only,LightGBM,default,0.0,0.0,0.8,0.14,429,0,0.9371428571428572,0.9083333333333333,0.9267197076401843,0.9354056655590784,0.8633483482177807,0.8166666666666667
breast_w__seed2__setting3__LightGBM__tuned,breast_w,2,3,imbalance_only,LightGBM,tuned,0.0,0.0,0.8,0.0869,429,0,0.9542857142857143,0.9333333333333333,0.9474789915966386,0.953421368547419,0.9001655975324927,0.8666666666666667
breast_w__seed2__setting4__LogisticRegression__default,breast_w,2,4,noise_missing,LogisticRegression,default,0.2,0.2,natural,0.0331,524,105,0.9485714285714286,0.925,0.9406310075766142,0.9474548068690327,0.8878662352026364,0.85
breast_w__seed2__setting4__LogisticRegression__tuned,breast_w,2,4,noise_missing,LogisticRegression,tuned,0.2,0.2,natural,0.0336,524,105,0.9542857142857143,0.9333333333333333,0.9474789915966386,0.953421368547419,0.9001655975324927,0.8666666666666667
breast_w__seed2__setting4__RandomForest__default,breast_w,2,4,noise_missing,RandomForest,default,0.2,0.2,natural,0.6592,524,105,0.96,0.9615942028985507,0.9561262132445113,0.960223487697432,0.912926052567083,0.9666666666666667
breast_w__seed2__setting4__RandomForest__tuned,breast_w,2,4,noise_missing,RandomForest,tuned,0.2,0.2,natural,0.6627,524,105,0.9771428571428571,0.9746376811594203,0.9746376811594203,0.9771428571428571,0.9492753623188406,0.9666666666666667
breast_w__seed2__setting4__XGBoost__default,breast_w,2,4,noise_missing,XGBoost,default,0.2,0.2,natural,0.1328,524,105,0.9142857142857143,0.9148550724637681,0.9066666666666667,0.915047619047619,0.8150756607987959,0.9166666666666666
breast_w__seed2__setting4__XGBoost__tuned,breast_w,2,4,noise_missing,XGBoost,tuned,0.2,0.2,natural,0.0705,524,105,0.92,0.911231884057971,0.911231884057971,0.92,0.822463768115942,0.8833333333333333
breast_w__seed2__setting4__LightGBM__default,breast_w,2,4,noise_missing,LightGBM,default,0.2,0.2,natural,0.1386,524,105,0.9142857142857143,0.9148550724637681,0.9066666666666667,0.915047619047619,0.8150756607987959,0.9166666666666666
breast_w__seed2__setting4__LightGBM__tuned,breast_w,2,4,noise_missing,LightGBM,tuned,0.2,0.2,natural,0.0887,524,105,0.96,0.9615942028985507,0.9561262132445113,0.960223487697432,0.912926052567083,0.9666666666666667
breast_w__seed2__setting5__LogisticRegression__default,breast_w,2,5,noise_imbalance,LogisticRegression,default,0.2,0.0,0.8,0.0335,390,105,0.8171428571428572,0.7333333333333334,0.7571131158917419,0.7950629523148608,0.6042179781166438,0.4666666666666667
breast_w__seed2__setting5__LogisticRegression__tuned,breast_w,2,5,noise_imbalance,LogisticRegression,tuned,0.2,0.0,0.8,0.0324,390,105,0.7885714285714286,0.6916666666666667,0.7078200442218312,0.756095328343873,0.538536841659474,0.38333333333333336
breast_w__seed2__setting5__RandomForest__default,breast_w,2,5,noise_imbalance,RandomForest,default,0.2,0.0,0.8,0.5524,390,105,0.8457142857142858,0.775,0.802309526798042,0.8314224748516202,0.6673998315936763,0.55
breast_w__seed2__setting5__RandomForest__tuned,breast_w,2,5,noise_imbalance,RandomForest,tuned,0.2,0.0,0.8,0.5619,390,105,0.8285714285714286,0.75,0.7756410256410255,0.8098901098901099,0.6297235299224025,0.5
breast_w__seed2__setting5__XGBoost__default,breast_w,2,5,noise_imbalance,XGBoost,default,0.2,0.0,0.8,0.1242,390,105,0.8342857142857143,0.7583333333333333,0.7846747846747847,0.8171581314438459,0.6423517266581765,0.5166666666666667
breast_w__seed2__setting5__XGBoost__tuned,breast_w,2,5,noise_imbalance,XGBoost,tuned,0.2,0.0,0.8,0.0694,390,105,0.8342857142857143,0.7583333333333333,0.7846747846747847,0.8171581314438459,0.6423517266581765,0.5166666666666667
breast_w__seed2__setting5__LightGBM__default,breast_w,2,5,noise_imbalance,LightGBM,default,0.2,0.0,0.8,0.122,390,105,0.84,0.7706521739130435,0.796376329787234,0.8259973404255319,0.6494071201193833,0.55
breast_w__seed2__setting5__LightGBM__tuned,breast_w,2,5,noise_imbalance,LightGBM,tuned,0.2,0.0,0.8,0.0881,390,105,0.8228571428571428,0.7416666666666667,0.7664557234491369,0.8025263986519314,0.6170152044780401,0.48333333333333334
breast_w__seed2__setting6__LogisticRegression__default,breast_w,2,6,missing_imbalance,LogisticRegression,default,0.0,0.2,0.8,0.0333,429,0,0.9542857142857143,0.9333333333333333,0.9474789915966386,0.953421368547419,0.9001655975324927,0.8666666666666667
breast_w__seed2__setting6__LogisticRegression__tuned,breast_w,2,6,missing_imbalance,LogisticRegression,tuned,0.0,0.2,0.8,0.0328,429,0,0.9257142857142857,0.8916666666666666,0.9125033652551825,0.9231886685676923,0.8389136079875369,0.7833333333333333
breast_w__seed2__setting6__RandomForest__default,breast_w,2,6,missing_imbalance,RandomForest,default,0.0,0.2,0.8,0.5256,429,0,0.9542857142857143,0.9333333333333333,0.9474789915966386,0.953421368547419,0.9001655975324927,0.8666666666666667
breast_w__seed2__setting6__RandomForest__tuned,breast_w,2,6,missing_imbalance,RandomForest,tuned,0.0,0.2,0.8,0.5378,429,0,0.9542857142857143,0.9333333333333333,0.9474789915966386,0.953421368547419,0.9001655975324927,0.8666666666666667
breast_w__seed2__setting6__XGBoost__default,breast_w,2,6,missing_imbalance,XGBoost,default,0.0,0.2,0.8,0.1054,429,0,0.9485714285714286,0.925,0.9406310075766142,0.9474548068690327,0.8878662352026364,0.85
breast_w__seed2__setting6__XGBoost__tuned,breast_w,2,6,missing_imbalance,XGBoost,tuned,0.0,0.2,0.8,0.068,429,0,0.9485714285714286,0.925,0.9406310075766142,0.9474548068690327,0.8878662352026364,0.85
breast_w__seed2__setting6__LightGBM__default,breast_w,2,6,missing_imbalance,LightGBM,default,0.0,0.2,0.8,0.1728,429,0,0.9371428571428572,0.9083333333333333,0.9267197076401843,0.9354056655590784,0.8633483482177807,0.8166666666666667
breast_w__seed2__setting6__LightGBM__tuned,breast_w,2,6,missing_imbalance,LightGBM,tuned,0.0,0.2,0.8,0.0834,429,0,0.9428571428571428,0.9166666666666667,0.9337121212121212,0.9414502164502164,0.8755950357709132,0.8333333333333334
breast_w__seed2__setting7__LogisticRegression__default,breast_w,2,7,all_three,LogisticRegression,default,0.2,0.2,0.8,0.0329,385,105,0.8171428571428572,0.7333333333333334,0.7571131158917419,0.7950629523148608,0.6042179781166438,0.4666666666666667
breast_w__seed2__setting7__LogisticRegression__tuned,breast_w,2,7,all_three,LogisticRegression,tuned,0.2,0.2,0.8,0.0341,385,105,0.8114285714285714,0.725,0.7476071850006556,0.7874955515181029,0.5913223842897901,0.45
breast_w__seed2__setting7__RandomForest__default,breast_w,2,7,all_three,RandomForest,default,0.2,0.2,0.8,0.5931,385,105,0.7885714285714286,0.7036231884057971,0.7212536054070343,0.7643057016168213,0.5198838754372692,0.43333333333333335
breast_w__seed2__setting7__RandomForest__tuned,breast_w,2,7,all_three,RandomForest,tuned,0.2,0.2,0.8,0.545,385,105,0.8228571428571428,0.7416666666666667,0.7664557234491369,0.8025263986519314,0.6170152044780401,0.48333333333333334
breast_w__seed2__setting7__XGBoost__default,breast_w,2,7,all_three,XGBoost,default,0.2,0.2,0.8,0.1328,385,105,0.7828571428571428,0.691304347826087,0.7071000704721635,0.7539162387999597,0.5106220599482229,0.4
breast_w__seed2__setting7__XGBoost__tuned,breast_w,2,7,all_three,XGBoost,tuned,0.2,0.2,0.8,0.0743,385,105,0.7885714285714286,0.6916666666666667,0.7078200442218312,0.756095328343873,0.538536841659474,0.38333333333333336
breast_w__seed2__setting7__LightGBM__default,breast_w,2,7,all_three,LightGBM,default,0.2,0.2,0.8,0.1154,385,105,0.8228571428571428,0.7536231884057971,0.7760577915376676,0.8082323455698068,0.6019292654288461,0.5333333333333333
breast_w__seed2__setting7__LightGBM__tuned,breast_w,2,7,all_three,LightGBM,tuned,0.2,0.2,0.8,0.0829,385,105,0.8171428571428572,0.7333333333333334,0.7571131158917419,0.7950629523148608,0.6042179781166438,0.4666666666666667
breast_w__seed3__setting0__LogisticRegression__default,breast_w,3,0,clean,LogisticRegression,default,0.0,0.0,natural,0.0342,524,0,0.9428571428571428,0.9445652173913044,0.937553525549529,0.9432731128420537,0.8762712144004499,0.95
breast_w__seed3__setting0__LogisticRegression__tuned,breast_w,3,0,clean,LogisticRegression,tuned,0.0,0.0,natural,0.0335,524,0,0.9428571428571428,0.9445652173913044,0.937553525549529,0.9432731128420537,0.8762712144004499,0.95
breast_w__seed3__setting0__RandomForest__default,breast_w,3,0,clean,RandomForest,default,0.0,0.0,natural,0.64,524,0,0.96,0.9695652173913043,0.9567458776173158,0.9604745595141415,0.9170672438028018,1.0
breast_w__seed3__setting0__RandomForest__tuned,breast_w,3,0,clean,RandomForest,tuned,0.0,0.0,natural,0.6434,524,0,0.96,0.9695652173913043,0.9567458776173158,0.9604745595141415,0.9170672438028018,1.0
breast_w__seed3__setting0__XGBoost__default,breast_w,3,0,clean,XGBoost,default,0.0,0.0,natural,0.1038,524,0,0.9485714285714286,0.9528985507246377,0.944,0.9490285714285713,0.8898205903916986,0.9666666666666667
breast_w__seed3__setting0__XGBoost__tuned,breast_w,3,0,clean,XGBoost,tuned,0.0,0.0,natural,0.0758,524,0,0.9485714285714286,0.9528985507246377,0.944,0.9490285714285713,0.8898205903916986,0.9666666666666667
breast_w__seed3__setting0__LightGBM__default,breast_w,3,0,clean,LightGBM,default,0.0,0.0,natural,0.1701,524,0,0.9542857142857143,0.961231884057971,0.9503968253968254,0.9547619047619047,0.9034178055866108,0.9833333333333333
breast_w__seed3__setting0__LightGBM__tuned,breast_w,3,0,clean,LightGBM,tuned,0.0,0.0,natural,0.0859,524,0,0.9542857142857143,0.961231884057971,0.9503968253968254,0.9547619047619047,0.9034178055866108,0.9833333333333333
breast_w__seed3__setting1__LogisticRegression__default,breast_w,3,1,noise_only,LogisticRegression,default,0.2,0.0,natural,0.0327,524,105,0.9314285714285714,0.9278985507246377,0.9245038826574633,0.931689880438802,0.8492983690536146,0.9166666666666666
breast_w__seed3__setting1__LogisticRegression__tuned,breast_w,3,1,noise_only,LogisticRegression,tuned,0.2,0.0,natural,0.0327,524,105,0.9314285714285714,0.9278985507246377,0.9245038826574633,0.931689880438802,0.8492983690536146,0.9166666666666666
breast_w__seed3__setting1__RandomForest__default,breast_w,3,1,noise_only,RandomForest,default,0.2,0.0,natural,0.6379,524,105,0.92,0.9391304347826087,0.9153537866224434,0.9215865118850193,0.8438621971362278,1.0
breast_w__seed3__setting1__RandomForest__tuned,breast_w,3,1,noise_only,RandomForest,tuned,0.2,0.0,natural,0.6303,524,105,0.9485714285714286,0.9608695652173913,0.9447542881195412,0.9493182603989718,0.8952721861727826,1.0
breast_w__seed3__setting1__XGBoost__default,breast_w,3,1,noise_only,XGBoost,default,0.2,0.0,natural,0.1296,524,105,0.9028571428571428,0.9181159420289855,0.8969197186514674,0.9046949170160423,0.8049886403683041,0.9666666666666667
breast_w__seed3__setting1__XGBoost__tuned,breast_w,3,1,noise_only,XGBoost,tuned,0.2,0.0,natural,0.0694,524,105,0.9257142857142857,0.9355072463768116,0.9202006383948929,0.9267930427985147,0.8460040627198779,0.9666666666666667
breast_w__seed3__setting1__LightGBM__default,breast_w,3,1,noise_only,LightGBM,default,0.2,0.0,natural,0.1317,524,105,0.9257142857142857,0.9355072463768116,0.9202006383948929,0.9267930427985147,0.8460040627198779,0.9666666666666667
breast_w__seed3__setting1__LightGBM__tuned,breast_w,3,1,noise_only,LightGBM,tuned,0.2,0.0,natural,0.0867,524,105,0.9257142857142857,0.9355072463768116,0.9202006383948929,0.9267930427985147,0.8460040627198779,0.9666666666666667
breast_w__seed3__setting2__LogisticRegression__default,breast_w,3,2,missing_only,LogisticRegression,default,0.0,0.2,natural,0.0336,524,0,0.9257142857142857,0.9235507246376811,0.9185201103112353,0.9261293342952308,0.8376848943884774,0.9166666666666666
breast_w__seed3__setting2__LogisticRegression__tuned,breast_w,3,2,missing_only,LogisticRegression,tuned,0.0,0.2,natural,0.0333,524,0,0.9257142857142857,0.9235507246376811,0.9185201103112353,0.9261293342952308,0.8376848943884774,0.9166666666666666
breast_w__seed3__setting2__RandomForest__default,breast_w,3,2,missing_only,RandomForest,default,0.0,0.2,natural,0.6452,524,0,0.9428571428571428,0.9485507246376812,0.9379960317460317,0.9434523809523809,0.8785791385044965,0.9666666666666667
breast_w__seed3__setting2__RandomForest__tuned,breast_w,3,2,missing_only,RandomForest,tuned,0.0,0.2,natural,0.6335,524,0,0.9485714285714286,0.9568840579710145,0.9443875569365489,0.9491815765181819,0.8923007673112138,0.9833333333333333
breast_w__seed3__setting2__XGBoost__default,breast_w,3,2,missing_only,XGBoost,default,0.0,0.2,natural,0.1148,524,0,0.9428571428571428,0.9445652173913044,0.937553525549529,0.9432731128420537,0.8762712144004499,0.95
breast_w__seed3__setting2__XGBoost__tuned,breast_w,3,2,missing_only,XGBoost,tuned,0.0,0.2,natural,0.0731,524,0,0.9485714285714286,0.9528985507246377,0.944,0.9490285714285713,0.8898205903916986,0.9666666666666667
breast_w__seed3__setting2__LightGBM__default,breast_w,3,2,missing_only,LightGBM,default,0.0,0.2,natural,0.1632,524,0,0.9314285714285714,0.9318840579710145,0.9250642306594348,0.9319277354104645,0.8512757029872341,0.9333333333333333
breast_w__seed3__setting2__LightGBM__tuned,breast_w,3,2,missing_only,LightGBM,tuned,0.0,0.2,natural,0.0866,524,0,0.9371428571428572,0.9362318840579711,0.9310554779556606,0.9374940520959646,0.8627652804480126,0.9333333333333333
breast_w__seed3__setting3__LogisticRegression__default,breast_w,3,3,imbalance_only,LogisticRegression,default,0.0,0.0,0.8,0.0337,429,0,0.9542857142857143,0.9492753623188406,0.9492753623188406,0.9542857142857143,0.8985507246376812,0.9333333333333333
breast_w__seed3__setting3__LogisticRegression__tuned,breast_w,3,3,imbalance_only,LogisticRegression,tuned,0.0,0.0,0.8,0.032,429,0,0.9542857142857143,0.9492753623188406,0.9492753623188406,0.9542857142857143,0.8985507246376812,0.9333333333333333
breast_w__seed3__setting3__RandomForest__default,breast_w,3,3,imbalance_only,RandomForest,default,0.0,0.0,0.8,0.5292,429,0,0.9485714285714286,0.9489130434782609,0.943590845600086,0.9488587698966983,0.8878456665075478,0.95
breast_w__seed3__setting3__RandomForest__tuned,breast_w,3,3,imbalance_only,RandomForest,tuned,0.0,0.0,0.8,0.5148,429,0,0.9428571428571428,0.9445652173913044,0.937553525549529,0.9432731128420537,0.8762712144004499,0.95
breast_w__seed3__setting3__XGBoost__default,breast_w,3,3,imbalance_only,XGBoost,default,0.0,0.0,0.8,0.0932,429,0,0.9371428571428572,0.9322463768115942,0.9305279872965462,0.9372653547326035,0.8611296828313347,0.9166666666666666
breast_w__seed3__setting3__XGBoost__tuned,breast_w,3,3,imbalance_only,XGBoost,tuned,0.0,0.0,0.8,0.0672,429,0,0.9314285714285714,0.9239130434782609,0.9239130434782609,0.9314285714285714,0.8478260869565217,0.9
breast_w__seed3__setting3__LightGBM__default,breast_w,3,3,imbalance_only,LightGBM,default,0.0,0.0,0.8,0.1356,429,0,0.9485714285714286,0.9489130434782609,0.943590845600086,0.9488587698966983,0.8878456665075478,0.95
breast_w__seed3__setting3__LightGBM__tuned,breast_w,3,3,imbalance_only,LightGBM,tuned,0.0,0.0,0.8,0.0902,429,0,0.9542857142857143,0.9572463768115942,0.9500428204396232,0.9546184902736429,0.9012667258136656,0.9666666666666667
breast_w__seed3__setting4__LogisticRegression__default,breast_w,3,4,noise_missing,LogisticRegression,default,0.2,0.2,natural,0.0335,524,105,0.92,0.911231884057971,0.911231884057971,0.92,0.822463768115942,0.8833333333333333
breast_w__seed3__setting4__LogisticRegression__tuned,breast_w,3,4,noise_missing,LogisticRegression,tuned,0.2,0.2,natural,0.0327,524,105,0.92,0.911231884057971,0.911231884057971,0.92,0.822463768115942,0.8833333333333333
breast_w__seed3__setting4__RandomForest__default,breast_w,3,4,noise_missing,RandomForest,default,0.2,0.2,natural,0.6404,524,105,0.8857142857142857,0.8971014492753624,0.8783708646093967,0.8877636125342547,0.7660747577931111,0.9333333333333333
breast_w__seed3__setting4__RandomForest__tuned,breast_w,3,4,noise_missing,RandomForest,tuned,0.2,0.2,natural,0.6484,524,105,0.92,0.9311594202898551,0.9143356643356644,0.9212587412587413,0.8355044182110838,0.9666666666666667
breast_w__seed3__setting4__XGBoost__default,breast_w,3,4,noise_missing,XGBoost,default,0.2,0.2,natural,0.1349,524,105,0.8228571428571428,0.8253623188405798,0.8109031336052146,0.8258456451701249,0.62903665266763,0.8333333333333334
breast_w__seed3__setting4__XGBoost__tuned,breast_w,3,4,noise_missing,XGBoost,tuned,0.2,0.2,natural,0.0714,524,105,0.8685714285714285,0.8681159420289855,0.8578793121711804,0.8701306955464646,0.7189354318700977,0.8666666666666667
breast_w__seed3__setting4__LightGBM__default,breast_w,3,4,noise_missing,LightGBM,default,0.2,0.2,natural,0.142,524,105,0.8114285714285714,0.8126811594202898,0.7987033357732929,0.8146098803423911,0.6045196339110965,0.8166666666666667
breast_w__seed3__setting4__LightGBM__tuned,breast_w,3,4,noise_missing,LightGBM,tuned,0.2,0.2,natural,0.0851,524,105,0.8171428571428572,0.8130434782608695,0.802927927927928,0.8195624195624196,0.6096953127632118,0.8
breast_w__seed3__setting5__LogisticRegression__default,breast_w,3,5,noise_imbalance,LogisticRegression,default,0.2,0.0,0.8,0.0348,398,105,0.7942857142857143,0.7,0.7180451127819549,0.7641245972073041,0.5519381863844935,0.4
breast_w__seed3__setting5__LogisticRegression__tuned,breast_w,3,5,noise_imbalance,LogisticRegression,tuned,0.2,0.0,0.8,0.0335,398,105,0.7942857142857143,0.7,0.7180451127819549,0.7641245972073041,0.5519381863844935,0.4
breast_w__seed3__setting5__RandomForest__default,breast_w,3,5,noise_imbalance,RandomForest,default,0.2,0.0,0.8,0.5436,398,105,0.8171428571428572,0.7492753623188406,0.7703412073490814,0.8029246344206974,0.5854303678305919,0.5333333333333333
breast_w__seed3__setting5__RandomForest__tuned,breast_w,3,5,noise_imbalance,RandomForest,tuned,0.2,0.0,0.8,0.5416,398,105,0.8057142857142857,0.7326086956521739,0.7527426861702128,0.788711056231003,0.5581249948013977,0.5
breast_w__seed3__setting5__XGBoost__default,breast_w,3,5,noise_imbalance,XGBoost,default,0.2,0.0,0.8,0.1247,398,105,0.7885714285714286,0.7115942028985507,0.7290908330195389,0.7689863544262941,0.5135197650206943,0.4666666666666667
breast_w__seed3__setting5__XGBoost__tuned,breast_w,3,5,noise_imbalance,XGBoost,tuned,0.2,0.0,0.8,0.0717,398,105,0.7828571428571428,0.7032608695652174,0.7198348500168521,0.7615966103327074,0.4991893512097429,0.45
breast_w__seed3__setting5__LightGBM__default,breast_w,3,5,noise_imbalance,LightGBM,default,0.2,0.0,0.8,0.1233,398,105,0.8057142857142857,0.7326086956521739,0.7527426861702128,0.788711056231003,0.5581249948013977,0.5
breast_w__seed3__setting5__LightGBM__tuned,breast_w,3,5,noise_imbalance,LightGBM,tuned,0.2,0.0,0.8,0.0904,398,105,0.8171428571428572,0.7492753623188406,0.7703412073490814,0.8029246344206974,0.5854303678305919,0.5333333333333333
breast_w__seed3__setting6__LogisticRegression__default,breast_w,3,6,missing_imbalance,LogisticRegression,default,0.0,0.2,0.8,0.0337,429,0,0.9257142857142857,0.9155797101449274,0.9172396231219762,0.9255629524537088,0.8345529111845901,0.8833333333333333
breast_w__seed3__setting6__LogisticRegression__tuned,breast_w,3,6,missing_imbalance,LogisticRegression,tuned,0.0,0.2,0.8,0.0331,429,0,0.9257142857142857,0.9155797101449274,0.9172396231219762,0.9255629524537088,0.8345529111845901,0.8833333333333333
breast_w__seed3__setting6__RandomForest__default,breast_w,3,6,missing_imbalance,RandomForest,default,0.0,0.2,0.8,0.5232,429,0,0.9257142857142857,0.9195652173913044,0.9178967122595547,0.9258590555930771,0.8358660291019996,0.9
breast_w__seed3__setting6__RandomForest__tuned,breast_w,3,6,missing_imbalance,RandomForest,tuned,0.0,0.2,0.8,0.5569,429,0,0.9314285714285714,0.9278985507246377,0.9245038826574633,0.931689880438802,0.8492983690536146,0.9166666666666666
breast_w__seed3__setting6__XGBoost__default,breast_w,3,6,missing_imbalance,XGBoost,default,0.0,0.2,0.8,0.1017,429,0,0.92,0.911231884057971,0.911231884057971,0.92,0.822463768115942,0.8833333333333333
breast_w__seed3__setting6__XGBoost__tuned,breast_w,3,6,missing_imbalance,XGBoost,tuned,0.0,0.2,0.8,0.0687,429,0,0.92,0.911231884057971,0.911231884057971,0.92,0.822463768115942,0.8833333333333333
breast_w__seed3__setting6__LightGBM__default,breast_w,3,6,missing_imbalance,LightGBM,default,0.0,0.2,0.8,0.1542,429,0,0.9314285714285714,0.9278985507246377,0.9245038826574633,0.931689880438802,0.8492983690536146,0.9166666666666666
breast_w__seed3__setting6__LightGBM__tuned,breast_w,3,6,missing_imbalance,LightGBM,tuned,0.0,0.2,0.8,0.0876,429,0,0.9257142857142857,0.9195652173913044,0.9178967122595547,0.9258590555930771,0.8358660291019996,0.9
breast_w__seed3__setting7__LogisticRegression__default,breast_w,3,7,all_three,LogisticRegression,default,0.2,0.2,0.8,0.0329,385,105,0.8514285714285714,0.7873188405797102,0.8134022309711286,0.8398762654668167,0.6747765722233421,0.5833333333333334
breast_w__seed3__setting7__LogisticRegression__tuned,breast_w,3,7,all_three,LogisticRegression,tuned,0.2,0.2,0.8,0.0336,385,105,0.8514285714285714,0.7873188405797102,0.8134022309711286,0.8398762654668167,0.6747765722233421,0.5833333333333334
breast_w__seed3__setting7__RandomForest__default,breast_w,3,7,all_three,RandomForest,default,0.2,0.2,0.8,0.5312,385,105,0.88,0.8528985507246377,0.8627758485493446,0.8780553377394421,0.7290991059861652,0.7666666666666667
breast_w__seed3__setting7__RandomForest__tuned,breast_w,3,7,all_three,RandomForest,tuned,0.2,0.2,0.8,0.549,385,105,0.8628571428571429,0.8199275362318841,0.8376121249613362,0.8577349653130663,0.6899734691205516,0.6833333333333333
