combination,dataset_name,model_name,seed,interaction
missing_imbalance,adult,ExtraTrees,1,0.04446070762308274
missing_imbalance,adult,ExtraTrees,1,-0.02670218355445475
missing_imbalance,adult,ExtraTrees,1,0.2282310997842807
missing_imbalance,adult,ExtraTrees,1,-0.019357016848572828
missing_imbalance,adult,ExtraTrees,1,0.004485200367710607
missing_imbalance,adult,ExtraTrees,1,0.2667818007304551
noise_imbalance,adult,ExtraTrees,2,0.0048509451426184125
noise_imbalance,adult,ExtraTrees,2,0.07419460347058604
noise_imbalance,adult,ExtraTrees,2,0.2421399813662929
noise_imbalance,adult,ExtraTrees,2,0.050940128331506074
noise_imbalance,adult,ExtraTrees,2,0.29577649336647316
noise_imbalance,adult,ExtraTrees,2,0.5568397488854315
noise_imbalance,adult,ExtraTrees,2,0.13723956615549715
noise_imbalance,adult,ExtraTrees,2,0.41581932166732305
noise_imbalance,adult,ExtraTrees,2,0.456337981924818
noise_missing,adult,ExtraTrees,2,0.02166438336019616
noise_missing,adult,ExtraTrees,2,-0.06127545911019139
noise_missing,adult,ExtraTrees,2,-0.07512499267302786
noise_missing,adult,ExtraTrees,2,-0.03722515880674726
noise_missing,adult,ExtraTrees,2,-0.06500637481981975
noise_missing,adult,ExtraTrees,2,-0.1802640460388859
noise_missing,adult,ExtraTrees,2,-0.06132745566256592
noise_missing,adult,ExtraTrees,2,-0.1119112574273724
noise_missing,adult,ExtraTrees,2,-0.24212154514594597
missing_imbalance,adult,ExtraTrees,2,0.06205795369839584
missing_imbalance,adult,ExtraTrees,2,0.03856350455901714
missing_imbalance,adult,ExtraTrees,2,0.14505987626290073
missing_imbalance,adult,ExtraTrees,2,-0.016848517354122183
missing_imbalance,adult,ExtraTrees,2,0.05600629051015371
missing_imbalance,adult,ExtraTrees,2,0.10240154593604889
missing_imbalance,adult,ExtraTrees,2,-0.025647385333459782
missing_imbalance,adult,ExtraTrees,2,0.03072689884819535
missing_imbalance,adult,ExtraTrees,2,0.09008063919437226
noise_imbalance,adult,ExtraTrees,3,0.013542995725590812
noise_imbalance,adult,ExtraTrees,3,0.06462964203793886
noise_imbalance,adult,ExtraTrees,3,0.3158216496870806
noise_imbalance,adult,ExtraTrees,3,-0.07027924048002276
noise_imbalance,adult,ExtraTrees,3,0.2631458656957597
noise_imbalance,adult,ExtraTrees,3,0.47973914726148714
noise_imbalance,adult,ExtraTrees,3,0.07925713205713114
noise_imbalance,adult,ExtraTrees,3,0.33286261470532497
noise_imbalance,adult,ExtraTrees,3,0.4648899949030071
noise_missing,adult,ExtraTrees,3,-0.028022176573136992
noise_missing,adult,ExtraTrees,3,-0.09751854095534473
noise_missing,adult,ExtraTrees,3,-0.07933268873869681
noise_missing,adult,ExtraTrees,3,-0.12578298776389607
noise_missing,adult,ExtraTrees,3,-0.1664098359245404
noise_missing,adult,ExtraTrees,3,-0.15327676911521282
noise_missing,adult,ExtraTrees,3,-0.04156468801761681
noise_missing,adult,ExtraTrees,3,-0.18438242663519033
noise_missing,adult,ExtraTrees,3,-0.24872780849176757
missing_imbalance,adult,ExtraTrees,3,0.025329089059507703
missing_imbalance,adult,ExtraTrees,3,0.07434841487103983
missing_imbalance,adult,ExtraTrees,3,0.1160856086162827
missing_imbalance,adult,ExtraTrees,3,0.010142541760766788
missing_imbalance,adult,ExtraTrees,3,0.0013353742250454825
missing_imbalance,adult,ExtraTrees,3,0.1583533814075423
missing_imbalance,adult,ExtraTrees,3,-0.026520427388793122
missing_imbalance,adult,ExtraTrees,3,0.08658979090326979
missing_imbalance,adult,ExtraTrees,3,0.166106272085092
noise_imbalance,adult,ExtraTrees,4,0.06180283448117496
noise_imbalance,adult,ExtraTrees,4,0.11460438202638168
noise_imbalance,adult,ExtraTrees,4,0.2154450537156941
noise_imbalance,adult,ExtraTrees,4,0.0469051663231298
noise_imbalance,adult,ExtraTrees,4,0.15309220463208162
noise_imbalance,adult,ExtraTrees,4,0.36717447757017485
noise_imbalance,adult,ExtraTrees,4,0.05338018584451221
noise_imbalance,adult,ExtraTrees,4,0.2100629099414022
noise_imbalance,adult,ExtraTrees,4,0.43515115051567665
noise_missing,adult,ExtraTrees,4,-0.05030901531029586
noise_missing,adult,ExtraTrees,4,-0.013843790223395658
noise_missing,adult,ExtraTrees,4,-0.03608958934599449
noise_missing,adult,ExtraTrees,4,-0.16041848314398588
noise_missing,adult,ExtraTrees,4,-0.08655107814476548
noise_missing,adult,ExtraTrees,4,-0.17739237646829786
noise_missing,adult,ExtraTrees,4,-0.1868625930744272
noise_missing,adult,ExtraTrees,4,-0.18632561280024384
noise_missing,adult,ExtraTrees,4,-0.26591317213109567
missing_imbalance,adult,ExtraTrees,4,0.004786638132994403
missing_imbalance,adult,ExtraTrees,4,-0.07640485936168528
missing_imbalance,adult,ExtraTrees,4,-0.00663475554139159
missing_imbalance,adult,ExtraTrees,4,0.07160597129741975
missing_imbalance,adult,ExtraTrees,4,0.02714094388794064
missing_imbalance,adult,ExtraTrees,4,0.16863660582969509
missing_imbalance,adult,ExtraTrees,4,0.07257401802147578
missing_imbalance,adult,ExtraTrees,4,-0.03938248044466586
missing_imbalance,adult,ExtraTrees,4,0.18119019465027397
noise_imbalance,adult,HistGradientBoosting,0,0.054438380265829256
noise_imbalance,adult,HistGradientBoosting,0,0.1542936412282958
noise_imbalance,adult,HistGradientBoosting,0,0.3287616012614084
noise_imbalance,adult,HistGradientBoosting,0,0.2377175645414733
noise_imbalance,adult,HistGradientBoosting,0,0.5407907096537843
noise_imbalance,adult,HistGradientBoosting,0,0.9098303101375208
noise_imbalance,adult,HistGradientBoosting,0,0.6332191041537436
noise_imbalance,adult,HistGradientBoosting,0,1.414461461457977
noise_imbalance,adult,HistGradientBoosting,0,1.008296880064043
noise_missing,adult,HistGradientBoosting,0,0.06424075903750381
noise_missing,adult,HistGradientBoosting,0,0.05589902172678918
noise_missing,adult,HistGradientBoosting,0,0.03810779930516106
noise_missing,adult,HistGradientBoosting,0,0.011345290342994918
noise_missing,adult,HistGradientBoosting,0,-0.010637497536078566
noise_missing,adult,HistGradientBoosting,0,-0.013109217518547878
noise_missing,adult,HistGradientBoosting,0,-0.01257174468776645
noise_missing,adult,HistGradientBoosting,0,0.03420363729178222
noise_missing,adult,HistGradientBoosting,0,0.0075135406041964
missing_imbalance,adult,HistGradientBoosting,0,0.05596646058565691
missing_imbalance,adult,HistGradientBoosting,0,-0.003943152078309309
missing_imbalance,adult,HistGradientBoosting,0,-0.04357517498531105
missing_imbalance,adult,HistGradientBoosting,0,0.0026672940433882797
missing_imbalance,adult,HistGradientBoosting,0,-0.0045352705122807535
missing_imbalance,adult,HistGradientBoosting,0,0.10045982712604806
missing_imbalance,adult,HistGradientBoosting,0,-0.015989633945820758
missing_imbalance,adult,HistGradientBoosting,0,0.05096716578531324
