combination,dataset_name,model_name,seed,interaction
noise_missing,adult,DecisionTree,3,-0.04000124753335477
noise_missing,adult,DecisionTree,3,-0.018188887182668978
noise_missing,adult,DecisionTree,3,-0.011942777589799336
noise_missing,adult,DecisionTree,3,-0.04265908818975728
missing_imbalance,adult,DecisionTree,3,0.0010691631633047427
missing_imbalance,adult,DecisionTree,3,-0.0018870496204559384
missing_imbalance,adult,DecisionTree,3,0.00274253754991427
missing_imbalance,adult,DecisionTree,3,0.0011573523391998908
missing_imbalance,adult,DecisionTree,3,0.0286634950198994
missing_imbalance,adult,DecisionTree,3,-0.004962548313026005
missing_imbalance,adult,DecisionTree,3,-0.011928445406664046
missing_imbalance,adult,DecisionTree,3,0.000855222669779554
missing_imbalance,adult,DecisionTree,3,-0.012757469872254124
noise_imbalance,adult,DecisionTree,4,0.0008986203570811035
noise_imbalance,adult,DecisionTree,4,-0.0107822759415519
noise_imbalance,adult,DecisionTree,4,-0.017704479575912258
noise_imbalance,adult,DecisionTree,4,-0.0017803907960446397
noise_imbalance,adult,DecisionTree,4,-0.01963111876483048
noise_imbalance,adult,DecisionTree,4,-0.02655016975887292
noise_imbalance,adult,DecisionTree,4,-0.01725273898080515
noise_imbalance,adult,DecisionTree,4,-0.02584684301833895
noise_imbalance,adult,DecisionTree,4,-0.011806919845166908
noise_missing,adult,DecisionTree,4,-0.007811644256936701
noise_missing,adult,DecisionTree,4,-0.008924570185182334
noise_missing,adult,DecisionTree,4,-0.0012127250276574575
noise_missing,adult,DecisionTree,4,-0.008876131635034867
noise_missing,adult,DecisionTree,4,0.001125193004334557
noise_missing,adult,DecisionTree,4,-0.021830650545841213
noise_missing,adult,DecisionTree,4,-0.010248756137290371
noise_missing,adult,DecisionTree,4,-0.009270236114062302
noise_missing,adult,DecisionTree,4,-0.020462794199588186
missing_imbalance,adult,DecisionTree,4,0.00666476239298297
missing_imbalance,adult,DecisionTree,4,-0.0027728296596537527
missing_imbalance,adult,DecisionTree,4,0.0017924123108741252
missing_imbalance,adult,DecisionTree,4,0.02427041895100679
missing_imbalance,adult,DecisionTree,4,0.004437479530049915
missing_imbalance,adult,DecisionTree,4,0.021549448406492422
missing_imbalance,adult,DecisionTree,4,0.01837654997356597
missing_imbalance,adult,DecisionTree,4,0.013518962339734708
missing_imbalance,adult,DecisionTree,4,0.010047710492645967
noise_imbalance,adult,ExtraTrees,0,-0.0032865787036731042
noise_imbalance,adult,ExtraTrees,0,0.012459685994289482
noise_imbalance,adult,ExtraTrees,0,0.043818616288151424
noise_imbalance,adult,ExtraTrees,0,-0.004411906853712733
noise_imbalance,adult,ExtraTrees,0,0.02859669266465914
noise_imbalance,adult,ExtraTrees,0,0.11937626998925466
noise_imbalance,adult,ExtraTrees,0,0.020840448146721924
noise_imbalance,adult,ExtraTrees,0,0.0953461799687475
noise_imbalance,adult,ExtraTrees,0,0.10397496829839314
noise_missing,adult,ExtraTrees,0,-0.014339320288517254
noise_missing,adult,ExtraTrees,0,-0.021110924482319993
noise_missing,adult,ExtraTrees,0,-0.01468999968096929
noise_missing,adult,ExtraTrees,0,-0.019248478781549228
noise_missing,adult,ExtraTrees,0,-0.044158806205847334
noise_missing,adult,ExtraTrees,0,-0.04396306439038766
noise_missing,adult,ExtraTrees,0,-0.029344252530910442
noise_missing,adult,ExtraTrees,0,-0.03435747263937605
noise_missing,adult,ExtraTrees,0,-0.0389945272646528
missing_imbalance,adult,ExtraTrees,0,-0.0018549206440853228
missing_imbalance,adult,ExtraTrees,0,-0.0028648715547888726
missing_imbalance,adult,ExtraTrees,0,0.017414087793635402
missing_imbalance,adult,ExtraTrees,0,0.004159983709560611
missing_imbalance,adult,ExtraTrees,0,-0.0021600287680636487
missing_imbalance,adult,ExtraTrees,0,0.033489030578340295
missing_imbalance,adult,ExtraTrees,0,0.005486675425839138
missing_imbalance,adult,ExtraTrees,0,0.015966884671434367
missing_imbalance,adult,ExtraTrees,0,0.041142079554619126
noise_imbalance,adult,ExtraTrees,1,0.0006991324161453871
noise_imbalance,adult,ExtraTrees,1,0.01360894384097544
noise_imbalance,adult,ExtraTrees,1,0.08346587314057641
noise_imbalance,adult,ExtraTrees,1,-0.004736323590735836
noise_imbalance,adult,ExtraTrees,1,0.05638698690728394
noise_imbalance,adult,ExtraTrees,1,0.14009377789340616
noise_imbalance,adult,ExtraTrees,1,0.007256683771685868
noise_imbalance,adult,ExtraTrees,1,0.07757468554912095
noise_imbalance,adult,ExtraTrees,1,0.119083829496971
noise_missing,adult,ExtraTrees,1,-0.01337225049513946
noise_missing,adult,ExtraTrees,1,-0.004059433467585083
noise_missing,adult,ExtraTrees,1,-0.009604387673393222
noise_missing,adult,ExtraTrees,1,-0.010123215506816163
noise_missing,adult,ExtraTrees,1,-0.02935837670062702
