dataset_name,model_name,seed,variant,setting_name,clean_macro_f1,macro_f1,macro_f1_drop
credit_g,RandomForest,1,tuned,noise_only,0.6781479390175043,0.6186715142397459,0.059476424777758385
credit_g,RandomForest,1,tuned,missing_only,0.6781479390175043,0.6,0.07814793901750428
credit_g,RandomForest,1,tuned,imbalance_only,0.6781479390175043,0.5338287272828477,0.14431921173465656
credit_g,RandomForest,1,tuned,noise_missing,0.6781479390175043,0.5507964257964257,0.12735151322107852
credit_g,RandomForest,1,tuned,noise_imbalance,0.6781479390175043,0.4622705442116739,0.21587739480583035
credit_g,RandomForest,1,tuned,missing_imbalance,0.6781479390175043,0.4894386742910491,0.18870926472645516
credit_g,RandomForest,1,tuned,all_three,0.6781479390175043,0.4117647058823529,0.26638323313515133
credit_g,RandomForest,2,default,clean,0.6636449855532764,0.6636449855532764,0.0
credit_g,RandomForest,2,default,noise_only,0.6636449855532764,0.6464081400012666,0.017236845552009883
credit_g,RandomForest,2,default,missing_only,0.6636449855532764,0.5600553743635468,0.10358961118972965
credit_g,RandomForest,2,default,imbalance_only,0.6636449855532764,0.5199131669032312,0.14373181865004525
credit_g,RandomForest,2,default,noise_missing,0.6636449855532764,0.5757918552036199,0.08785313034965658
credit_g,RandomForest,2,default,noise_imbalance,0.6636449855532764,0.436242821491927,0.22740216406134944
credit_g,RandomForest,2,default,missing_imbalance,0.6636449855532764,0.4642857142857143,0.19935927126756214
credit_g,RandomForest,2,default,all_three,0.6636449855532764,0.4531534815895005,0.21049150396377597
credit_g,RandomForest,2,tuned,clean,0.6520294540229885,0.6520294540229885,0.0
credit_g,RandomForest,2,tuned,noise_only,0.6520294540229885,0.6106666666666667,0.04136278735632182
credit_g,RandomForest,2,tuned,missing_only,0.6520294540229885,0.5442900778401814,0.10773937618280716
credit_g,RandomForest,2,tuned,imbalance_only,0.6520294540229885,0.5737425404944587,0.07828691352852979
credit_g,RandomForest,2,tuned,noise_missing,0.6520294540229885,0.5738045738045738,0.07822488021841467
credit_g,RandomForest,2,tuned,noise_imbalance,0.6520294540229885,0.436242821491927,0.2157866325310615
credit_g,RandomForest,2,tuned,missing_imbalance,0.6520294540229885,0.4494047619047618,0.2026246921182267
credit_g,RandomForest,2,tuned,all_three,0.6520294540229885,0.4396856098983758,0.2123438441246127
credit_g,RandomForest,3,default,clean,0.6886280635832049,0.6886280635832049,0.0
credit_g,RandomForest,3,default,noise_only,0.6886280635832049,0.6009744623655914,0.08765360121761356
credit_g,RandomForest,3,default,missing_only,0.6886280635832049,0.6932097082083446,-0.004581644625139658
credit_g,RandomForest,3,default,imbalance_only,0.6886280635832049,0.5706850545560223,0.11794300902718269
credit_g,RandomForest,3,default,noise_missing,0.6886280635832049,0.6340364837474664,0.05459157983573859
credit_g,RandomForest,3,default,noise_imbalance,0.6886280635832049,0.4582647135303805,0.23036335005282443
credit_g,RandomForest,3,default,missing_imbalance,0.6886280635832049,0.482636428065202,0.20599163551800292
credit_g,RandomForest,3,default,all_three,0.6886280635832049,0.4642857142857143,0.22434234929749064
credit_g,RandomForest,3,tuned,clean,0.6886280635832049,0.6886280635832049,0.0
credit_g,RandomForest,3,tuned,noise_only,0.6886280635832049,0.6009744623655914,0.08765360121761356
credit_g,RandomForest,3,tuned,missing_only,0.6886280635832049,0.6932097082083446,-0.004581644625139658
credit_g,RandomForest,3,tuned,imbalance_only,0.6886280635832049,0.5706850545560223,0.11794300902718269
credit_g,RandomForest,3,tuned,noise_missing,0.6886280635832049,0.6340364837474664,0.05459157983573859
credit_g,RandomForest,3,tuned,noise_imbalance,0.6886280635832049,0.4582647135303805,0.23036335005282443
credit_g,RandomForest,3,tuned,missing_imbalance,0.6886280635832049,0.482636428065202,0.20599163551800292
credit_g,RandomForest,3,tuned,all_three,0.6886280635832049,0.4642857142857143,0.22434234929749064
credit_g,RandomForest,4,default,clean,0.6894134350874079,0.6894134350874079,0.0
credit_g,RandomForest,4,default,noise_only,0.6894134350874079,0.6422066094197242,0.04720682566768375
credit_g,RandomForest,4,default,missing_only,0.6894134350874079,0.6153846153846154,0.07402881970279251
credit_g,RandomForest,4,default,imbalance_only,0.6894134350874079,0.5199131669032312,0.16950026818417674
credit_g,RandomForest,4,default,noise_missing,0.6894134350874079,0.600500243173765,0.08891319191364289
credit_g,RandomForest,4,default,noise_imbalance,0.6894134350874079,0.4494047619047618,0.24000867318264613
credit_g,RandomForest,4,default,missing_imbalance,0.6894134350874079,0.4345238095238095,0.25488962556359845
credit_g,RandomForest,4,default,all_three,0.6894134350874079,0.4396856098983758,0.24972782518903214
credit_g,RandomForest,4,tuned,clean,0.6857040229885057,0.6857040229885057,0.0
credit_g,RandomForest,4,tuned,noise_only,0.6857040229885057,0.6329757199322417,0.05272830305626408
credit_g,RandomForest,4,tuned,missing_only,0.6857040229885057,0.5878035008469791,0.09790052214152667
credit_g,RandomForest,4,tuned,imbalance_only,0.6857040229885057,0.5035304501323918,0.1821735728561139
credit_g,RandomForest,4,tuned,noise_missing,0.6857040229885057,0.5595424204074543,0.12616160258105147
credit_g,RandomForest,4,tuned,noise_imbalance,0.6857040229885057,0.4602637413933947,0.22544028159511104
credit_g,RandomForest,4,tuned,missing_imbalance,0.6857040229885057,0.4075829383886256,0.27812108459988016
credit_g,RandomForest,4,tuned,all_three,0.6857040229885057,0.4396856098983758,0.24601841309012995
credit_g,XGBoost,0,default,clean,0.692695865950702,0.692695865950702,0.0
credit_g,XGBoost,0,default,noise_only,0.692695865950702,0.71555059062041,-0.02285472466970806
credit_g,XGBoost,0,default,missing_only,0.692695865950702,0.6710526315789473,0.02164323437175464
credit_g,XGBoost,0,default,imbalance_only,0.692695865950702,0.6,0.092695865950702
credit_g,XGBoost,0,default,noise_missing,0.692695865950702,0.6431775548487073,0.04951831110199467
credit_g,XGBoost,0,default,noise_imbalance,0.692695865950702,0.5337809036658142,0.15891496228488777
credit_g,XGBoost,0,default,missing_imbalance,0.692695865950702,0.5310559826688859,0.1616398832818161
credit_g,XGBoost,0,default,all_three,0.692695865950702,0.5084821930120211,0.18421367293868085
credit_g,XGBoost,0,tuned,clean,0.6747332812906583,0.6747332812906583,0.0
credit_g,XGBoost,0,tuned,noise_only,0.6747332812906583,0.6948633608473489,-0.02013007955669055
credit_g,XGBoost,0,tuned,missing_only,0.6747332812906583,0.6783619354979393,-0.003628654207280979
credit_g,XGBoost,0,tuned,imbalance_only,0.6747332812906583,0.6236402486402486,0.051093032650409764
credit_g,XGBoost,0,tuned,noise_missing,0.6747332812906583,0.6621026032790739,0.012630678011584462
credit_g,XGBoost,0,tuned,noise_imbalance,0.6747332812906583,0.5442656732979314,0.13046760799272694
credit_g,XGBoost,0,tuned,missing_imbalance,0.6747332812906583,0.565480238796947,0.10925304249371137
credit_g,XGBoost,0,tuned,all_three,0.6747332812906583,0.5257452574525745,0.14898802383808385
credit_g,XGBoost,1,default,clean,0.7544871393050419,0.7544871393050419,0.0
credit_g,XGBoost,1,default,noise_only,0.7544871393050419,0.6655913132425839,0.08889582606245794
credit_g,XGBoost,1,default,missing_only,0.7544871393050419,0.6495654611718531,0.10492167813318876
credit_g,XGBoost,1,default,imbalance_only,0.7544871393050419,0.6305054685190659,0.123981670785976
credit_g,XGBoost,1,default,noise_missing,0.7544871393050419,0.5936332355238437,0.16085390378119813
credit_g,XGBoost,1,default,noise_imbalance,0.7544871393050419,0.5178462920398405,0.2366408472652014
credit_g,XGBoost,1,default,missing_imbalance,0.7544871393050419,0.5616749174917491,0.19281222181329272
credit_g,XGBoost,1,default,all_three,0.7544871393050419,0.4781664857643817,0.27632065354066015
credit_g,XGBoost,1,tuned,clean,0.7386666666666666,0.7386666666666666,0.0
credit_g,XGBoost,1,tuned,noise_only,0.7386666666666666,0.6661950218218777,0.07247164484478885
credit_g,XGBoost,1,tuned,missing_only,0.7386666666666666,0.6347499945485073,0.10391667211815925
credit_g,XGBoost,1,tuned,imbalance_only,0.7386666666666666,0.6811224489795918,0.05754421768707474
credit_g,XGBoost,1,tuned,noise_missing,0.7386666666666666,0.5820079928227714,0.1566586738438952
credit_g,XGBoost,1,tuned,noise_imbalance,0.7386666666666666,0.5431008224185196,0.19556584424814694
credit_g,XGBoost,1,tuned,missing_imbalance,0.7386666666666666,0.5903744100168742,0.1482922566497924
credit_g,XGBoost,1,tuned,all_three,0.7386666666666666,0.4938192668371696,0.244847399829497
credit_g,XGBoost,2,default,clean,0.6431775548487073,0.6431775548487073,0.0
credit_g,XGBoost,2,default,noise_only,0.6431775548487073,0.623015873015873,0.02016168183283429
credit_g,XGBoost,2,default,missing_only,0.6431775548487073,0.5848698540035798,0.058307700845127486
credit_g,XGBoost,2,default,imbalance_only,0.6431775548487073,0.5993589743589743,0.04381858048973297
credit_g,XGBoost,2,default,noise_missing,0.6431775548487073,0.542309841783739,0.10086771306496833
credit_g,XGBoost,2,default,noise_imbalance,0.6431775548487073,0.4972153465346535,0.14596220831405382
credit_g,XGBoost,2,default,missing_imbalance,0.6431775548487073,0.5196571090747857,0.12352044577392163
credit_g,XGBoost,2,default,all_three,0.6431775548487073,0.4947686168171702,0.1484089380315371
credit_g,XGBoost,2,tuned,clean,0.6465960541681178,0.6465960541681178,0.0
credit_g,XGBoost,2,tuned,noise_only,0.6465960541681178,0.6357455075279261,0.010850546640191694
credit_g,XGBoost,2,tuned,missing_only,0.6465960541681178,0.583078254628359,0.06351779953975878
credit_g,XGBoost,2,tuned,imbalance_only,0.6465960541681178,0.6016741575705691,0.04492189659754875
credit_g,XGBoost,2,tuned,noise_missing,0.6465960541681178,0.5554408306086158,0.09115522355950201
credit_g,XGBoost,2,tuned,noise_imbalance,0.6465960541681178,0.5126705653021442,0.13392548886597366
credit_g,XGBoost,2,tuned,missing_imbalance,0.6465960541681178,0.5292362622581986,0.11735979190991919
credit_g,XGBoost,2,tuned,all_three,0.6465960541681178,0.4875,0.15909605416811784
credit_g,XGBoost,3,default,clean,0.6888520120903219,0.6888520120903219,0.0
credit_g,XGBoost,3,default,noise_only,0.6888520120903219,0.5904877531749244,0.09836425891539746
credit_g,XGBoost,3,default,missing_only,0.6888520120903219,0.6626984126984127,0.0261535993919092
credit_g,XGBoost,3,default,imbalance_only,0.6888520120903219,0.6352393524630029,0.05361265962731898
credit_g,XGBoost,3,default,noise_missing,0.6888520120903219,0.5988491119349306,0.09000290015539125
credit_g,XGBoost,3,default,noise_imbalance,0.6888520120903219,0.590669790171037,0.09818222191928483
credit_g,XGBoost,3,default,missing_imbalance,0.6888520120903219,0.581175753883643,0.10767625820667892
credit_g,XGBoost,3,default,all_three,0.6888520120903219,0.5337809036658142,0.15507110842450766
credit_g,XGBoost,3,tuned,clean,0.6976435705368289,0.6976435705368289,0.0
credit_g,XGBoost,3,tuned,noise_only,0.6976435705368289,0.5777908499212508,0.11985272061557806
credit_g,XGBoost,3,tuned,missing_only,0.6976435705368289,0.6648858669256921,0.032757703611136835
credit_g,XGBoost,3,tuned,imbalance_only,0.6976435705368289,0.6284100523655988,0.06923351817123014
credit_g,XGBoost,3,tuned,noise_missing,0.6976435705368289,0.5819172465879052,0.11572632394892368
credit_g,XGBoost,3,tuned,noise_imbalance,0.6976435705368289,0.6181889841363681,0.07945458640046077
credit_g,XGBoost,3,tuned,missing_imbalance,0.6976435705368289,0.6270572986720794,0.07058627186474953
credit_g,XGBoost,3,tuned,all_three,0.6976435705368289,0.5021486217377633,0.1954949487990656
credit_g,XGBoost,4,default,clean,0.7173333333333334,0.7173333333333334,0.0
credit_g,XGBoost,4,default,noise_only,0.7173333333333334,0.61970801477706,0.09762531855627343
credit_g,XGBoost,4,default,missing_only,0.7173333333333334,0.620522161505768,0.09681117182756538
credit_g,XGBoost,4,default,imbalance_only,0.7173333333333334,0.6357808857808858,0.08155244755244762
